variant,label,similarity,a_row,b_row,a_model,b_model,a_size,b_size,a_source,b_source,a_url,b_url,a_name,b_name,label_detail
bord,olika_modell,0.1809,55478,61580,hemnes,besta,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/23222741/35343064-f763-457e-b1d6-bfa099749007,https://images.blocketcdn.se/dynamic/default/item/23495493/2d949f69-dd80-4562-a735-0cdea8bf9507,Soffbord IKEA Hemnes,Bestå / sidobord,olika_modell
bord,olika_modell,0.2654,37354,47086,hemnes,besta,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/20648205/01fcbbc8-09eb-4045-a0f5-a9071fd9cc56,https://images.blocketcdn.se/dynamic/default/item/24576263/067dd432-c60b-4f25-a49c-4dbc13d8bc83,Mkt fint Sminkbord HEMNES IKEA,Skrivbord Bestå Burs,olika_modell
bord,olika_modell,0.3247,94140,39652,superellips,kallax,,,auctionet,blocket,https://images.auctionet.com/thumbs/mini_item_4237610_1e7c5d1be3.jpg,https://images.blocketcdn.se/dynamic/default/item/23503639/74fc85b3-201b-4e93-aa01-75a52d405399,"bord, ""Superellips"", skiva fanerad med masurbjörk, undertill etikettmärkt. bruno",Skrivbord Kallax,olika_modell
bord,olika_modell,0.3376,53277,53446,hemnes,malm,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24676980/e878de41-8943-441a-9415-ba076e0443d8,https://images.blocketcdn.se/dynamic/default/item/23038347/c981a11e-9510-4e51-a835-ee1ca6b6a859,Hemnes soffbord,Skrivbord Ikea Malm,olika_modell
bord,olika_modell,0.3767,37594,53277,liatorp,hemnes,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24196913/302e9cf6-997f-4284-aec6-a2fbfcf3739f,https://images.blocketcdn.se/dynamic/default/item/24676980/e878de41-8943-441a-9415-ba076e0443d8,Jättefint soffbord IKEA Liatorp,Hemnes soffbord,olika_modell
bord,olika_modell,0.0847,94146,35753,samsas,kallax,,,auctionet,blocket,https://images.auctionet.com/thumbs/mini_item_3704857_9766890393.jpg,https://images.blocketcdn.se/dynamic/default/item/21710996/d50bc793-c386-4504-befb-6fe9da531f59,"Soffbord, ""Samsas"", lövträ, brännmärkt, 1900-tal. carl malmsten",Fästen skrivbord kallax,olika_modell
bord,olika_modell,0.0953,46945,65468,liatorp,stockholm,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24665706/437a382c-0694-4f22-ac10-de29eadfbd0b,https://images.blocketcdn.se/dynamic/default/item/24310590/fc8eeb9c-838f-4054-9c23-7de080df0b4f,Skrivbord IKEA - Liatorp,IKEA Stockholm Sidobord,olika_modell
bord,olika_modell,0.0886,94169,50198,superellips,pedrera,,,auctionet,blocket,https://images.auctionet.com/thumbs/mini_item_4239994_83e93a3cc3.jpg,https://images.blocketcdn.se/dynamic/default/item/24720245/5dda0cd9-bc25-4fc2-a3b0-95279da46f45,"bord, ""Superellips"", skiva fanerad med masurbjörk, undertill etikettmärkt. bruno",Gubi pedrera soffbord,olika_modell
bord,olika_modell,0.3704,5251,35671,stockholm,besta,,,auctionet,blocket,https://images.auctionet.com/thumbs/mini_item_4959313_bc73e4e10f.jpg,https://images.blocketcdn.se/dynamic/default/item/24597615/318af98b-e0e2-4e8c-9bfe-942dc4e7192f,"Satsbord 2 delar, björk och masurbjörk. IKEA, ""Stockholm"", formgivna 1996. tomas",IKEA skrivbord bestå burs (120x40 cm,olika_modell
bord,olika_modell,0.3906,35963,36259,liatorp,kallax,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24354899/6ae0a4ab-f25e-4ee4-b536-e5f49ed1c701,https://images.blocketcdn.se/dynamic/default/item/24027417/e071fdbd-199e-4ea6-8a39-d953effac0f5,Ikea Liatorp sidobord/avlastnings bord,Skrivbord Kallax,olika_modell
bord,olika_modell,0.7109,43826,70803,hemnes,brimnes,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24453319/bd1012ca-02de-4f0f-bc1f-8dd5ec57cb53,https://images.blocketcdn.se/dynamic/default/item/22951613/eb2d4f22-d482-4a2b-b44b-700b9ac3356f,Hemnes skrivbord,BRIMNES Sminkbord.,olika_modell
bord,olika_modell,-0.0069,50037,65065,stockholm,hemnes,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/23322805/b8a232cd-5db0-42cd-a669-0afd2a8d3107,https://images.blocketcdn.se/dynamic/default/item/24587767/743c1c2b-d036-4666-9812-d307296e9c72,IKEA STOCKHOLM soffbord i valnöt,Hemnes sekretär med skrivbord,olika_modell
bord,olika_modell,0.5239,4902,49022,berg,stockholm,,,auctionet,blocket,https://images.auctionet.com/thumbs/mini_item_5022953_5239e29f26.jpg,https://images.blocketcdn.se/dynamic/default/item/22453362/d19b9ac1-a839-4464-b084-c9dfdc56f049,"""Berg"", soffbord, 1940-tal, Swedish Modern, skiva i rotfanér, benställning i mah",Soffbord Stockholm Ikea,olika_modell
bord,olika_modell,0.1752,6346,72439,mogensen,malm,,,auctionet,blocket,https://images.auctionet.com/thumbs/mini_item_4893509_f7b5d6ab24.jpg,https://images.blocketcdn.se/dynamic/default/item/24670413/5cccbffb-a131-47ad-a552-dd9e1ac74541,"BØRGE MOGENSEN. Soffbord, modell 269, Fredericia Stolefabrik, Danmark.",Malm sminkbord,olika_modell
bord,olika_modell,0.0135,43293,47930,cinema,ivar,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24719552/64d31fb1-ee65-4558-afe9-f3c642039ccb,https://images.blocketcdn.se/dynamic/default/item/23517691/0964a65d-1d9f-4c96-b7c8-9688c8ee0b91,Sidobord Lammhults Cinema,Ihopfällbart skrivbord IVAR,olika_modell
bord,olika_modell,0.251,52312,88805,pedrera,stockholm,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/20039946/404b7e6c-07bd-45c0-8be2-8870c985e1a1,https://images.blocketcdn.se/dynamic/default/item/24743982/3b984c71-28dc-4efd-a1c2-a9e9e5814389,GUBI Pedrera soffbord,Stockholm soffbord set om 2,olika_modell
bord,olika_modell,0.6675,94148,39213,samsas,karlstad,,,auctionet,blocket,https://images.auctionet.com/thumbs/mini_item_4279815_3669ea35d2.jpg,https://images.blocketcdn.se/dynamic/default/item/24077727/0616c658-aca7-41b0-a778-03908fdc9d1c,"""Samsas"", soffbord, brickmärkt. carl malmsten",Skrivbord tonstad från IKEA,olika_modell
bord,olika_modell,0.259,39652,57350,kallax,stockholm,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/23503639/74fc85b3-201b-4e93-aa01-75a52d405399,https://images.blocketcdn.se/dynamic/default/item/24207305/2eb08b1e-d9af-41f3-9e36-ce6979a42427,Skrivbord Kallax,Ikea Stockholm soffbord,olika_modell
bord,olika_modell,0.4031,5251,68851,stockholm,hemnes,,,auctionet,blocket,https://images.auctionet.com/thumbs/mini_item_4959313_bc73e4e10f.jpg,https://images.blocketcdn.se/dynamic/default/item/24392938/6d56d90e-0d1c-46b9-a68d-0b6d65e4756c,"Satsbord 2 delar, björk och masurbjörk. IKEA, ""Stockholm"", formgivna 1996. tomas",Ikea Hemnes avlastningsbord,olika_modell
bord,olika_modell,0.5391,94169,52735,superellips,pedrera,,,auctionet,blocket,https://images.auctionet.com/thumbs/mini_item_4239994_83e93a3cc3.jpg,https://images.blocketcdn.se/dynamic/default/item/23278861/80ba432f-fe6c-4c18-849c-c14ad8f24c97,"bord, ""Superellips"", skiva fanerad med masurbjörk, undertill etikettmärkt. bruno","Pedrera Soffbord, Mässing",olika_modell
bord,olika_modell,0.3091,39652,89742,kallax,stockholm,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/23503639/74fc85b3-201b-4e93-aa01-75a52d405399,https://images.blocketcdn.se/dynamic/default/item/19898603/da6fcc80-d679-46c5-a2b8-6a8d83bedea4,Skrivbord Kallax,IKEA Stockholm Sidobord,olika_modell
bord,olika_modell,0.1405,94165,41566,lamino,pedrera,,,auctionet,blocket,https://images.auctionet.com/thumbs/mini_item_4556230_089c9bb989.jpg,https://images.blocketcdn.se/dynamic/default/item/20071455/6c88a9e8-0499-4de1-a5c1-cb90907ea601,"Sidobord, Bok, ""Lamino"", Swedese, Ett par. yngve ekström",Soffbord Gubi Pedrera,olika_modell
bord,olika_modell,0.543,5143,5750,vardags,berg,,,auctionet,auctionet,https://images.auctionet.com/thumbs/mini_item_4792142_09a504c04a.jpg,https://images.auctionet.com/thumbs/mini_item_5202357_22f8cbda0a.jpg,"Bord, ""Vardags"", Björk, Stolab. carl malmsten","SALONGSBORD, ""Berg"", 1940-tal, swedish modern, rotfanér, specialbeställd. carl m",olika_modell
bord,olika_modell,0.1829,5226,54335,superellips,liatorp,,,auctionet,blocket,https://images.auctionet.com/thumbs/mini_item_4700744_dbae70f189.jpg,https://images.blocketcdn.se/dynamic/default/item/22501401/c5fd9859-f30b-423f-aa0e-688c9792cd61,"Bord, ""Superellips"", stor modell, björk, 1900-talets andra hälft. bruno mathsson",Ikea Liatorp soffbord,olika_modell
bord,olika_modell,0.2871,39923,77872,lamino,malm,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24678651/c589f94e-3861-4b9d-8cba-958cca4f2d09,https://images.blocketcdn.se/dynamic/default/item/24197017/3d64803e-b032-4ccc-943a-69e33f93d512,Swedese Lamino bord,Malm skrivbord,olika_modell
bord,olika_modell,0.3877,49775,56407,besta,stockholm,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/23591822/1daf83dc-28e3-44b3-8e87-6d1187ba6f47,https://images.blocketcdn.se/dynamic/default/item/24065456/b887db24-3937-4838-bceb-d9f9a252ba69,Ovalt soffbord med glasskiva,"Soffbord, IKEA, Stockholm",olika_modell
bord,olika_modell,0.2793,94235,37354,stockholm,hemnes,,,auctionet,blocket,https://images.auctionet.com/thumbs/mini_item_3737063_2b5754bb17.jpg,https://images.blocketcdn.se/dynamic/default/item/20648205/01fcbbc8-09eb-4045-a0f5-a9071fd9cc56,"SKRIVBORD, ""Stockholm"", Karin Morbring och Tomas Jelinek, IKEA.",Mkt fint Sminkbord HEMNES IKEA,olika_modell
bord,olika_modell,0.1631,57350,61010,stockholm,hemnes,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24207305/2eb08b1e-d9af-41f3-9e36-ce6979a42427,https://images.blocketcdn.se/dynamic/default/item/21501032/10a084c4-b31f-4355-b40b-a94a2aa42099,Ikea Stockholm soffbord,Skötbord IKEA Hemnes,olika_modell
bord,olika_modell,0.1163,57993,88803,pedrera,stockholm,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/18301169/d91fa046-931b-4deb-b7b7-9522af36b883,https://images.blocketcdn.se/dynamic/default/item/24744580/d5ec44a3-8ef7-49de-b182-ed6445e53848,Soffbord Pedrera från Gubi,Soffbord STOCKHOLM IKEA,olika_modell
bord,olika_modell,0.5957,42599,46381,malm,stockholm,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/22845653/24796dcc-fc92-4e70-879b-776e0828b96c,https://images.blocketcdn.se/dynamic/default/item/23730792/c277be69-20a7-4bae-b0c6-9b19c29062af,Ovalt soffbord – IKEA Lack / Malm,IKEA Stockholm satsbord med valnötsfaner i mycket fint skick,olika_modell
bord,olika_modell,0.1181,37354,46914,hemnes,stockholm,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/20648205/01fcbbc8-09eb-4045-a0f5-a9071fd9cc56,https://images.blocketcdn.se/dynamic/default/item/24683763/10a35d05-0be5-4324-bae1-eb1dc48455de,Mkt fint Sminkbord HEMNES IKEA,Ikea soffbord Stockholm,olika_modell
bord,olika_modell,0.689,36417,53767,klippan,hemnes,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/20563431/975332b5-2c01-4253-b6e0-d8e888ab103d,https://images.blocketcdn.se/dynamic/default/item/21079211/8e7eb23d-bc53-48e7-b480-308ebaf1eb66,Soffbord,Skrivbord IKEA Hemnes,olika_modell
bord,olika_modell,0.3433,46381,59556,stockholm,hemnes,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/23730792/c277be69-20a7-4bae-b0c6-9b19c29062af,https://images.blocketcdn.se/dynamic/default/item/22476563/52c76e96-73a2-42b0-ac39-5fafc3f51df4,IKEA Stockholm satsbord med valnötsfaner i mycket fint skick,IKEA soffbord & avlastningsbord,olika_modell
bord,olika_modell,0.3286,94166,52661,stockholm,pedrera,,,auctionet,blocket,https://images.auctionet.com/thumbs/mini_item_3428550_cee900179c.jpg,https://images.blocketcdn.se/dynamic/default/item/23457221/8099f4b1-3f4f-4eab-8743-aeb1a15cf1be,"SIDOBORD, UR STOCKHOLM-SERIEN, IKEA, 2000-TAL.",Gubi Pedrera soffbord,olika_modell
bord,olika_modell,0.0061,94300,52312,malm,pedrera,,,tradera,blocket,https://img.tradera.net/images/942/647891942_32dd7816-c096-45a7-ba53-f53fcf16fdfa.jpg,https://images.blocketcdn.se/dynamic/default/item/20039946/404b7e6c-07bd-45c0-8be2-8870c985e1a1,Sminkbord i trä - MALM - IKEA - Toalettbord - Bord,GUBI Pedrera soffbord,olika_modell
bord,olika_modell,0.4221,38773,50037,lamino,stockholm,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24534243/144c1837-af15-48ce-a902-49b9c222e07e,https://images.blocketcdn.se/dynamic/default/item/23322805/b8a232cd-5db0-42cd-a669-0afd2a8d3107,Lamino runt bord i bokfanér,IKEA STOCKHOLM soffbord i valnöt,olika_modell
bord,olika_modell,0.0517,94144,54699,samsas,malm,,,auctionet,blocket,https://images.auctionet.com/thumbs/mini_item_3591423_baf3670947.jpg,https://images.blocketcdn.se/dynamic/default/item/23902023/ec1d9922-23a0-4a64-9283-93059019d10f,"Teakbord, ""Samsas"", 1900-talets mitt. carl malmsten",MALM toalett/sminkbord,olika_modell
bord,olika_modell,0.425,5304,46945,stockholm,liatorp,,,auctionet,blocket,https://images.auctionet.com/thumbs/mini_item_4930648_4a93eed697.jpg,https://images.blocketcdn.se/dynamic/default/item/24665706/437a382c-0694-4f22-ac10-de29eadfbd0b,"SATSBORD, 2 delar, ""Stockholm"", IKEA, 1990-tal.",Skrivbord IKEA - Liatorp,olika_modell
bord,olika_modell,0.2241,47694,57997,hemnes,superellips,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/23918384/054c9afb-351f-449f-a3cd-f48d668bb9a1,https://images.blocketcdn.se/dynamic/default/item/24245211/ab89f5bb-c791-4171-83e8-4f6a5af4639e,Hemnes skrivbord,Bruno Mathsson / Piet Hein Superellips-bord 200×100 cm,olika_modell
bord,olika_modell,0.3196,11813,38024,vardags,malm,,50-100cm,auctionet,blocket,https://images.auctionet.com/thumbs/mini_item_5010998_3ba337da45.jpg,https://images.blocketcdn.se/dynamic/default/item/23784446/8bc6349a-2fb3-4b55-9523-b53fc1b3aebb,"Bord ""Vardags"", björk, Stolab. carl malmsten","Skrivbord, vit, 140 x 65 cm, IKEA Malm",olika_modell
bord,olika_modell,0.118,53277,54335,hemnes,liatorp,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24676980/e878de41-8943-441a-9415-ba076e0443d8,https://images.blocketcdn.se/dynamic/default/item/22501401/c5fd9859-f30b-423f-aa0e-688c9792cd61,Hemnes soffbord,Ikea Liatorp soffbord,olika_modell
bord,olika_modell,0.2299,53300,55630,hemnes,malm,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24668570/d1c50f18-c037-482d-9066-855c21a01c20,https://images.blocketcdn.se/dynamic/default/item/24673248/cc08015c-662f-4460-8dae-d2cb3beb7aa7,IKEA HEMNES skrivbord med överdel,"IKEA MALM Skrivbord Skrivbord, vit",olika_modell
bord,olika_modell,0.5596,5088,94284,mogensen,superellips,,,auctionet,auctionet,https://images.auctionet.com/thumbs/mini_item_4808394_541b32c200.jpg,https://images.auctionet.com/thumbs/mini_item_4598580_c23e8659c1.jpg,"BØRGE MOGENSEN. Soffbord, modell 261, ek, Fredericia Stolefabrik, Danmark, 1900-","Soffbord, ”Superellips”, wenge, 1900-talets andra hälft. bruno mathsson",olika_modell
bord,olika_modell,0.2189,5304,37210,stockholm,malm,,,auctionet,blocket,https://images.auctionet.com/thumbs/mini_item_4930648_4a93eed697.jpg,https://images.blocketcdn.se/dynamic/default/item/24546200/72c7b9cd-250d-40e6-b559-539c1ca36ec4,"SATSBORD, 2 delar, ""Stockholm"", IKEA, 1990-tal.",MALM skrivbord,olika_modell
bord,olika_modell,0.3296,94147,45413,samsas,liatorp,,,auctionet,blocket,https://images.auctionet.com/thumbs/mini_item_4278744_5e0104c519.jpg,https://images.blocketcdn.se/dynamic/default/item/24517191/0b8a4e90-2e17-4549-acfb-897d5eb8142a,"Soffbord, ""Samsas"", Åfors Möbelfrabrik, 1900-talets mitt. carl malmsten",Ikea Liatorp soffbord,olika_modell
bord,olika_modell,0.2294,41566,89066,pedrera,malm,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/20071455/6c88a9e8-0499-4de1-a5c1-cb90907ea601,https://images.blocketcdn.se/dynamic/default/item/24729421/e4877bd2-2d62-42ba-9427-ce257ccdcde3,Soffbord Gubi Pedrera,MALM bord,olika_modell
bord,olika_modell,0.4133,35957,47930,malm,ivar,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24360942/31d88798-e130-410e-82dc-ac6c0665eaf8,https://images.blocketcdn.se/dynamic/default/item/23517691/0964a65d-1d9f-4c96-b7c8-9688c8ee0b91,Ikea skrivbord Malm,Ihopfällbart skrivbord IVAR,olika_modell
bord,olika_modell,0.5117,5143,54778,vardags,liatorp,,,auctionet,blocket,https://images.auctionet.com/thumbs/mini_item_4792142_09a504c04a.jpg,https://images.blocketcdn.se/dynamic/default/item/23841441/4ca77e3f-adff-418f-9c3c-a137ffab9648,"Bord, ""Vardags"", Björk, Stolab. carl malmsten",Soffbord Liatorp Ikea,olika_modell
bord,olika_modell,0.3716,94146,53446,samsas,malm,,,auctionet,blocket,https://images.auctionet.com/thumbs/mini_item_3704857_9766890393.jpg,https://images.blocketcdn.se/dynamic/default/item/23038347/c981a11e-9510-4e51-a835-ee1ca6b6a859,"Soffbord, ""Samsas"", lövträ, brännmärkt, 1900-tal. carl malmsten",Skrivbord Ikea Malm,olika_modell
bord,olika_modell,0.7002,6178,94169,pedrera,superellips,,,auctionet,auctionet,https://images.auctionet.com/thumbs/mini_item_5038411_c1a725d7b4.jpg,https://images.auctionet.com/thumbs/mini_item_4239994_83e93a3cc3.jpg,"Soffbord ""Pedrera"", GUBI, Danmark. corsini & millet","bord, ""Superellips"", skiva fanerad med masurbjörk, undertill etikettmärkt. bruno",olika_modell
bord,olika_modell,0.6646,6624,8434,stockholm,mogensen,,,auctionet,auctionet,https://images.auctionet.com/thumbs/mini_item_5227765_5a79bb90c5.jpg,https://images.auctionet.com/thumbs/mini_item_5106885_8c3d8258d0.jpg,"SOFFBORD, EKFANÉR, ""STOCKHOLM"", FÖR IKEA. ola wihlborg","BØRGE MOGENSEN. Soffbord modell 350 för Fredericia Stolefabrik, Danmark, ek. Stä",olika_modell
bord,olika_modell,0.4734,55630,64556,malm,liatorp,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/24673248/cc08015c-662f-4460-8dae-d2cb3beb7aa7,https://images.blocketcdn.se/dynamic/default/item/23321386/e3a2c8db-7c3d-46dd-9cfe-84523bbb2e8e,"IKEA MALM Skrivbord Skrivbord, vit",Sidobord från IKEA Liatorp,olika_modell
bord,olika_modell,0.314,11575,45780,mogensen,hemnes,,,auctionet,blocket,https://images.auctionet.com/thumbs/mini_item_5230706_901d81836d.jpg,https://images.blocketcdn.se/dynamic/default/item/24366822/9c6d524d-4918-4b8b-8f1a-9513ba87e8b0,"BØRGE MOGENSEN. SOFFBORD, MODELL 5363, FREDERICIA MÖBELFABRIK.",Glasbord med benbockar,olika_modell
bord,olika_modell,0.5625,47742,53446,hemnes,malm,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/22150858/36860f3c-8746-42b1-a1e4-b69415e2e1a5,https://images.blocketcdn.se/dynamic/default/item/23038347/c981a11e-9510-4e51-a835-ee1ca6b6a859,Hemnes - skrivbord,Skrivbord Ikea Malm,olika_modell
bord,olika_modell,0.0509,53102,89066,superellips,malm,,,blocket,blocket,https://images.blocketcdn.se/dynamic/default/item/18605528/53d34c2a-5a61-4138-b6b2-251f46fc959e,https://images.blocketcdn.se/dynamic/default/item/24729421/e4877bd2-2d62-42ba-9427-ce257ccdcde3,"Stort PIET HEIN & BRUNO MATHSSON bord ""Superellips""",MALM bord,olika_modell
bord,olika_modell,0.4612,94148,83012,samsas,brimnes,,,auctionet,blocket,https://images.auctionet.com/thumbs/mini_item_4279815_3669ea35d2.jpg,https://images.blocketcdn.se/dynamic/default/item/22686386/9daceed9-45ff-48d4-a688-dcfe138e4ead,"""Samsas"", soffbord, brickmärkt. carl malmsten",Sminkbord skrivbord Brimnes IKEA,olika_modell
bord,olika_modell,0.3674,94160,56523,lamino,stockholm,,,auctionet,blocket,https://images.auctionet.com/thumbs/mini_item_4300543_e677b1d7fb.jpg,https://images.blocketcdn.se/dynamic/default/item/23916090/d66a2ef8-ad10-4fc3-a71e-f92f4c91e0cc,"Sidobord, ""Lamino"", Swedese. yngve ekström",IKEA Stockholm svart soffbord 90x90,olika_modell
bord,olika_modell,0.4734,6178,8434,pedrera,mogensen,,,auctionet,auctionet,https://images.auctionet.com/thumbs/mini_item_5038411_c1a725d7b4.jpg,https://images.auctionet.com/thumbs/mini_item_5106885_8c3d8258d0.jpg,"Soffbord ""Pedrera"", GUBI, Danmark. corsini & millet","BØRGE MOGENSEN. Soffbord modell 350 för Fredericia Stolefabrik, Danmark, ek. Stä",olika_modell
bord,olika_modell,0.1781,5750,91662,berg,hemnes,,,auctionet,blocket,https://images.auctionet.com/thumbs/mini_item_5202357_22f8cbda0a.jpg,https://images.blocketcdn.se/dynamic/default/item/24746582/4b6458a0-d674-4691-b042-ad14e6bf1afa,"SALONGSBORD, ""Berg"", 1940-tal, swedish modern, rotfanér, specialbeställd. carl m",Skrivbord HEMNES IKEA,olika_modell
